model,coupling,field,temperature,seed,initial_up_count,initial_up_fraction,t,m,runtime_seconds
model_5,0.1,-0.4,0.6,4,3,0.5,10,-0.5198936827706093,0.00021299999207258224
model_1,0.1,-0.4,0.6,5,3,0.5,0,0.0,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,1,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,2,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,3,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,4,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,5,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,6,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,7,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,8,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,9,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,5,3,0.5,10,-0.5827829453479102,2.259993925690651e-05
model_2,0.1,-0.4,0.6,5,3,0.5,0,0.0,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,1,-0.4173216500588712,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,2,-0.45486187200136213,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,3,-0.45816371889511726,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,4,-0.458453530504771,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,5,-0.4584789633637439,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,6,-0.4584811952271566,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,7,-0.45848139108430647,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,8,-0.45848140827174655,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,9,-0.45848140978003,4.499964416027069e-05
model_2,0.1,-0.4,0.6,5,3,0.5,10,-0.45848140991238934,4.499964416027069e-05
model_3,0.1,-0.4,0.6,5,3,0.5,0,0.0,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,1,-0.32091574454969857,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,2,-0.4173552633229763,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,3,-0.4461977296316954,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,4,-0.4548133366556022,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,5,-0.4573861371772574,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,6,-0.45815436972238627,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,7,-0.4583837582372525,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,8,-0.4584522518152239,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,9,-0.45847270349363717,0.0006391997449100018
model_3,0.1,-0.4,0.6,5,3,0.5,10,-0.4584788102316945,0.0006391997449100018
model_4,0.1,-0.4,0.6,5,3,0.5,0,0.0,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,1,-0.49029722768838174,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,2,-0.6513961879435288,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,3,-0.7038199957792398,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,4,-0.7208661185289965,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,5,-0.7264109929881944,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,6,-0.7282154824075074,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,7,-0.7288029292829096,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,8,-0.7289942181716947,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,9,-0.7290565176070363,0.10111600020900369
model_4,0.1,-0.4,0.6,5,3,0.5,10,-0.729076809760019,0.10111600020900369
model_5,0.1,-0.4,0.6,5,3,0.5,0,0.0,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,1,-0.5198037287914247,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,2,-0.5198936672064304,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,3,-0.5198936827679165,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,4,-0.519893682770609,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,5,-0.5198936827706093,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,6,-0.5198936827706093,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,7,-0.5198936827706093,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,8,-0.5198936827706093,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,9,-0.5198936827706093,0.00021219998598098755
model_5,0.1,-0.4,0.6,5,3,0.5,10,-0.5198936827706093,0.00021219998598098755
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,0,-0.3333333333333333,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,1,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,2,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,3,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,4,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,5,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,6,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,7,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,8,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,9,-0.5827829453479102,2.259993925690651e-05
model_1,0.1,-0.4,0.6,6,2,0.3333333333333333,10,-0.5827829453479102,2.259993925690651e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,0,-0.3333333333333333,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,1,-0.4474292946202086,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,2,-0.45751098591479317,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,3,-0.45839624617821045,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,4,-0.45847393635001144,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,5,-0.4584807540814571,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,6,-0.4584813523715739,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,7,-0.45848140487451144,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,8,-0.45848140948190563,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,9,-0.4584814098862274,4.310021176934242e-05
model_2,0.1,-0.4,0.6,6,2,0.3333333333333333,10,-0.45848140992170866,4.310021176934242e-05
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,0,-0.3333333333333333,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,1,-0.41892175164622286,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,2,-0.4461418957801959,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,3,-0.45466415043778136,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,4,-0.4573077310505573,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,5,-0.45812228354121437,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,6,-0.45837195352813637,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,7,-0.4584481567033432,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,8,-0.4584713344658455,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,9,-0.45847836394112984,0.0006347000598907471
model_3,0.1,-0.4,0.6,6,2,0.3333333333333333,10,-0.4584804907902176,0.0006347000598907471
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,0,-0.3333333333333333,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,1,-0.5988602490819938,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,2,-0.6859071844816799,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,3,-0.7148292120165687,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,4,-0.724398188789997,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,5,-0.7275494694021414,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,6,-0.7285836824691897,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,7,-0.7289222907047366,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,8,-0.7290329745578664,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,9,-0.7290691155061543,0.10010639997199178
model_4,0.1,-0.4,0.6,6,2,0.3333333333333333,10,-0.7290809077908879,0.10010639997199178
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,0,-0.3333333333333333,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,1,-0.519851790957341,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,2,-0.5198936757995254,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,3,-0.5198936827693953,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,4,-0.5198936827706092,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,5,-0.5198936827706093,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,6,-0.5198936827706093,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,7,-0.5198936827706093,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,8,-0.5198936827706093,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,9,-0.5198936827706093,0.000205999705940485
model_5,0.1,-0.4,0.6,6,2,0.3333333333333333,10,-0.5198936827706093,0.000205999705940485
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,0,-0.3333333333333333,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,1,-0.5827829453479102,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,2,-0.5827829453479102,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,3,-0.5827829453479102,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,4,-0.5827829453479102,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,5,-0.5827829453479102,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,6,-0.5827829453479102,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,7,-0.5827829453479102,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,8,-0.5827829453479102,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,9,-0.5827829453479102,2.2300053387880325e-05
model_1,0.1,-0.4,0.6,7,2,0.3333333333333333,10,-0.5827829453479102,2.2300053387880325e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,0,-0.3333333333333333,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,1,-0.4474292946202086,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,2,-0.45751098591479317,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,3,-0.45839624617821045,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,4,-0.45847393635001144,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,5,-0.4584807540814571,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,6,-0.4584813523715739,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,7,-0.45848140487451144,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,8,-0.45848140948190563,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,9,-0.4584814098862274,4.3400097638368607e-05
model_2,0.1,-0.4,0.6,7,2,0.3333333333333333,10,-0.45848140992170866,4.3400097638368607e-05
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,0,-0.3333333333333333,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,1,-0.4247823597726315,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,2,-0.4494293040839678,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,3,-0.45604123448577977,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,4,-0.45782035703978236,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,5,-0.4583013613204093,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,6,-0.4584320951861391,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,7,-0.45846782518576595,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,8,-0.4584776460361284,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,9,-0.4584803610419521,0.0006355000659823418
model_3,0.1,-0.4,0.6,7,2,0.3333333333333333,10,-0.4584811159656546,0.0006355000659823418
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,0,-0.3333333333333333,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,1,-0.6093082422756598,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,2,-0.6922240813352257,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,3,-0.717544514505375,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,4,-0.7254281372702646,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,5,-0.7279170054262766,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,6,-0.728710452427976,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,7,-0.728965135339051,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,8,-0.7290472720621194,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,9,-0.729073847978992,0.10245019989088178
model_4,0.1,-0.4,0.6,7,2,0.3333333333333333,10,-0.7290824659464831,0.10245019989088178
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,0,-0.3333333333333333,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,1,-0.5198806282568909,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,2,-0.5198936799574746,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,3,-0.5198936827701386,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,4,-0.5198936827706092,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,5,-0.5198936827706093,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,6,-0.5198936827706093,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,7,-0.5198936827706093,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,8,-0.5198936827706093,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,9,-0.5198936827706093,0.00020950008183717728
model_5,0.1,-0.4,0.6,7,2,0.3333333333333333,10,-0.5198936827706093,0.00020950008183717728
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,0,-0.3333333333333333,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,1,-0.5827829453479102,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,2,-0.5827829453479102,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,3,-0.5827829453479102,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,4,-0.5827829453479102,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,5,-0.5827829453479102,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,6,-0.5827829453479102,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,7,-0.5827829453479102,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,8,-0.5827829453479102,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,9,-0.5827829453479102,2.3200176656246185e-05
model_1,0.1,-0.4,0.6,8,2,0.3333333333333333,10,-0.5827829453479102,2.3200176656246185e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,0,-0.3333333333333333,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,1,-0.4474292946202086,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,2,-0.45751098591479317,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,3,-0.45839624617821045,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,4,-0.45847393635001144,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,5,-0.4584807540814571,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,6,-0.4584813523715739,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,7,-0.45848140487451144,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,8,-0.45848140948190563,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,9,-0.4584814098862274,4.460010677576065e-05
model_2,0.1,-0.4,0.6,8,2,0.3333333333333333,10,-0.45848140992170866,4.460010677576065e-05
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,0,-0.3333333333333333,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,1,-0.41892175164622286,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,2,-0.4461418957801959,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,3,-0.45466415043778136,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,4,-0.4573077310505573,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,5,-0.45812228354121437,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,6,-0.45837195352813637,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,7,-0.4584481567033432,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,8,-0.4584713344658455,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,9,-0.45847836394112984,0.0006563998758792877
model_3,0.1,-0.4,0.6,8,2,0.3333333333333333,10,-0.4584804907902176,0.0006563998758792877
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,0,-0.3333333333333333,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,1,-0.5988602490819938,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,2,-0.6859071844816799,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,3,-0.7148292120165687,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,4,-0.724398188789997,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,5,-0.7275494694021414,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,6,-0.7285836824691897,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,7,-0.7289222907047366,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,8,-0.7290329745578664,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,9,-0.7290691155061543,0.12067320011556149
model_4,0.1,-0.4,0.6,8,2,0.3333333333333333,10,-0.7290809077908879,0.12067320011556149
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,0,-0.3333333333333333,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,1,-0.519851790957341,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,2,-0.5198936757995254,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,3,-0.5198936827693953,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,4,-0.5198936827706092,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,5,-0.5198936827706093,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,6,-0.5198936827706093,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,7,-0.5198936827706093,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,8,-0.5198936827706093,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,9,-0.5198936827706093,0.00029460014775395393
model_5,0.1,-0.4,0.6,8,2,0.3333333333333333,10,-0.5198936827706093,0.00029460014775395393
model_1,0.1,-0.4,0.6,9,3,0.5,0,0.0,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,1,-0.5827829453479102,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,2,-0.5827829453479102,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,3,-0.5827829453479102,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,4,-0.5827829453479102,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,5,-0.5827829453479102,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,6,-0.5827829453479102,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,7,-0.5827829453479102,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,8,-0.5827829453479102,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,9,-0.5827829453479102,3.3200252801179886e-05
model_1,0.1,-0.4,0.6,9,3,0.5,10,-0.5827829453479102,3.3200252801179886e-05
model_2,0.1,-0.4,0.6,9,3,0.5,0,0.0,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,1,-0.4173216500588712,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,2,-0.45486187200136213,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,3,-0.45816371889511726,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,4,-0.458453530504771,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,5,-0.4584789633637439,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,6,-0.4584811952271566,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,7,-0.45848139108430647,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,8,-0.45848140827174655,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,9,-0.45848140978003,6.530014798045158e-05
model_2,0.1,-0.4,0.6,9,3,0.5,10,-0.45848140991238934,6.530014798045158e-05
model_3,0.1,-0.4,0.6,9,3,0.5,0,0.0,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,1,-0.32127620256012607,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,2,-0.41748525494067334,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,3,-0.4462375446320301,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,4,-0.45482515853527855,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,5,-0.45738962735151184,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,6,-0.458155400034765,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,7,-0.45838406272778487,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,8,-0.45845234191643197,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,9,-0.4584727301869604,0.0009556999430060387
model_3,0.1,-0.4,0.6,9,3,0.5,10,-0.45847881814818203,0.0009556999430060387
model_4,0.1,-0.4,0.6,9,3,0.5,0,0.0,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,1,-0.4933544488523718,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,2,-0.6524673305886518,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,3,-0.7041626435768609,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,4,-0.7209752868379732,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,5,-0.7264459593982421,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,6,-0.7282267390078941,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,7,-0.7288065667055501,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,8,-0.7289953966437913,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,9,-0.729056900102048,0.11211029998958111
model_4,0.1,-0.4,0.6,9,3,0.5,10,-0.7290769340578575,0.11211029998958111
model_5,0.1,-0.4,0.6,9,3,0.5,0,0.0,0.00020859995856881142
model_5,0.1,-0.4,0.6,9,3,0.5,1,-0.5198037287914247,0.00020859995856881142
model_5,0.1,-0.4,0.6,9,3,0.5,2,-0.5198936672064304,0.00020859995856881142
model_5,0.1,-0.4,0.6,9,3,0.5,3,-0.5198936827679164,0.00020859995856881142
model_5,0.1,-0.4,0.6,9,3,0.5,4,-0.5198936827706088,0.00020859995856881142
model_5,0.1,-0.4,0.6,9,3,0.5,5,-0.5198936827706093,0.00020859995856881142
