model,coupling,field,temperature,t,mean_m,var_m,n
model_4,0.95,-0.2,1.65,1,-0.0032118631825662418,0.21951842391214746,30
model_4,0.95,-0.2,1.65,2,-0.02295253229808543,0.19949839951264287,30
model_4,0.95,-0.2,1.65,3,-0.041105186226632,0.18122814216637675,30
model_4,0.95,-0.2,1.65,4,-0.057609353764371755,0.16457768430649028,30
model_4,0.95,-0.2,1.65,5,-0.07265116638583184,0.14941457249751927,30
model_4,0.95,-0.2,1.65,6,-0.0864306602275977,0.1356142719016801,30
model_4,0.95,-0.2,1.65,7,-0.09912036982840448,0.1230613060740791,30
model_4,0.95,-0.2,1.65,8,-0.11086284553798334,0.11164879736162552,30
model_4,0.95,-0.2,1.65,9,-0.12177509305386097,0.10127791961878477,30
model_4,0.95,-0.2,1.65,10,-0.13195342968771132,0.09185743083920082,30
model_4,0.95,-0.2,1.65,11,-0.14147760313828017,0.08330325421543988,30
model_4,0.95,-0.2,1.65,12,-0.15041410468272443,0.07553807482720792,30
model_4,0.95,-0.2,1.65,13,-0.1588188006199129,0.06849093731484504,30
model_4,0.95,-0.2,1.65,14,-0.16673901665096005,0.062096841797377934,30
model_4,0.95,-0.2,1.65,15,-0.17421518894632937,0.05629634089644753,30
model_4,0.95,-0.2,1.65,16,-0.18128217304482314,0.05103514262018769,30
model_4,0.95,-0.2,1.65,17,-0.18797028269188368,0.04626372389987147,30
model_4,0.95,-0.2,1.65,18,-0.19430611549352292,0.04193695880997198,30
model_4,0.95,-0.2,1.65,19,-0.20031321022432316,0.03801376448742678,30
model_4,0.95,-0.2,1.65,20,-0.2060125711393303,0.034456766764034134,30
model_4,0.95,-0.2,2.0,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,-0.2,2.0,1,-0.0018823191227265723,0.21063092509811915,30
model_4,0.95,-0.2,2.0,2,-0.01972072987969549,0.18371312227054515,30
model_4,0.95,-0.2,2.0,3,-0.03604445866751032,0.16018158024403384,30
model_4,0.95,-0.2,2.0,4,-0.0508580566038774,0.1396264365147735,30
model_4,0.95,-0.2,2.0,5,-0.06432091549473914,0.12168122437022408,30
model_4,0.95,-0.2,2.0,6,-0.07659937915215423,0.10602179034776939,30
model_4,0.95,-0.2,2.0,7,-0.08783802950175634,0.09236243719480151,30
model_4,0.95,-0.2,2.0,8,-0.09815794321018562,0.08045180655373864,30
model_4,0.95,-0.2,2.0,9,-0.1076602052783786,0.07006906611864588,30
model_4,0.95,-0.2,2.0,10,-0.11642976716574359,0.061020458303018436,30
model_4,0.95,-0.2,2.0,11,-0.124538691798032,0.05313618670951712,30
model_4,0.95,-0.2,2.0,12,-0.13204872181579153,0.046267613488910536,30
model_4,0.95,-0.2,2.0,13,-0.13901328141489563,0.040284744737104604,30
model_4,0.95,-0.2,2.0,14,-0.14547903356403197,0.03507398298055319,30
model_4,0.95,-0.2,2.0,15,-0.1514870942721907,0.030536126135708552,30
model_4,0.95,-0.2,2.0,16,-0.15707398345076984,0.026584592273306704,30
model_4,0.95,-0.2,2.0,17,-0.1622723734751203,0.023143849670733258,30
model_4,0.95,-0.2,2.0,18,-0.16711168214800975,0.02014803217376756,30
model_4,0.95,-0.2,2.0,19,-0.17161854572283863,0.017539720791173885,30
model_4,0.95,-0.2,2.0,20,-0.17581719921901454,0.01526887361903951,30
model_4,0.95,0.0,0.6,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.0,0.6,1,0.01665189204504339,0.2409611070427285,30
model_4,0.95,0.0,0.6,2,0.01663713052078675,0.2405340832981889,30
model_4,0.95,0.0,0.6,3,0.016622382082286242,0.24010781631178602,30
model_4,0.95,0.0,0.6,4,0.01660764671794163,0.23968230474241684,30
model_4,0.95,0.0,0.6,5,0.01659292441616295,0.23925754725135484,30
model_4,0.95,0.0,0.6,6,0.016578215165370593,0.23883354250224595,30
model_4,0.95,0.0,0.6,7,0.016563518953995143,0.23841028916110454,30
model_4,0.95,0.0,0.6,8,0.016548835770477405,0.23798778589630884,30
model_4,0.95,0.0,0.6,9,0.016534165603268473,0.2375660313785969,30
model_4,0.95,0.0,0.6,10,0.016519508440829767,0.23714502428106266,30
model_4,0.95,0.0,0.6,11,0.0165048642716328,0.23672476327915135,30
model_4,0.95,0.0,0.6,12,0.016490233084159353,0.2363052470506556,30
model_4,0.95,0.0,0.6,13,0.01647561486690143,0.2358864742757113,30
model_4,0.95,0.0,0.6,14,0.016461009608361225,0.2354684436367933,30
model_4,0.95,0.0,0.6,15,0.01644641729705114,0.2350511538187113,30
model_4,0.95,0.0,0.6,16,0.016431837921493733,0.2346346035086058,30
model_4,0.95,0.0,0.6,17,0.016417271470221793,0.23421879139594373,30
model_4,0.95,0.0,0.6,18,0.016402717931778176,0.23380371617251483,30
model_4,0.95,0.0,0.6,19,0.016388177294716075,0.23338937653242692,30
model_4,0.95,0.0,0.6,20,0.016373649547598578,0.23297577117210225,30
model_4,0.95,0.0,0.95,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.0,0.95,1,0.016516781583649238,0.23706674020343593,30
model_4,0.95,0.0,0.95,2,0.016368244432918476,0.23282198103390123,30
model_4,0.95,0.0,0.95,3,0.016221043092377815,0.22865322569515228,30
model_4,0.95,0.0,0.95,4,0.016075165548946006,0.22455911331321174,30
model_4,0.95,0.0,0.95,5,0.01593059989757667,0.22053830738100524,30
model_4,0.95,0.0,0.95,6,0.015787334340286705,0.21658949532206415,30
model_4,0.95,0.0,0.95,7,0.015645357185193644,0.2127113880620399,30
model_4,0.95,0.0,0.95,8,0.01550465684556126,0.20890271960789078,30
model_4,0.95,0.0,0.95,9,0.015365221838854042,0.20516224663460325,30
model_4,0.95,0.0,0.95,10,0.015227040785800176,0.20148874807931352,30
model_4,0.95,0.0,0.95,11,0.015090102409462782,0.1978810247426962,30
model_4,0.95,0.0,0.95,12,0.014954395534319749,0.1943378988974904,30
model_4,0.95,0.0,0.95,13,0.014819909085351518,0.19085821390403523,30
model_4,0.95,0.0,0.95,14,0.014686632087137374,0.1874408338326893,30
model_4,0.95,0.0,0.95,15,0.01455455366295976,0.18408464309301084,30
model_4,0.95,0.0,0.95,16,0.014423663033916493,0.18078854606957756,30
model_4,0.95,0.0,0.95,17,0.014293949518041239,0.17755146676432731,30
model_4,0.95,0.0,0.95,18,0.014165402529431735,0.1743723484453026,30
model_4,0.95,0.0,0.95,19,0.01403801157738577,0.1712501533016847,30
model_4,0.95,0.0,0.95,20,0.01391176626554524,0.16818386210500413,30
model_4,0.95,0.0,1.2999999999999998,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.0,1.2999999999999998,1,0.01624146243986885,0.22922925379934778,30
model_4,0.95,0.0,1.2999999999999998,2,0.015827106131140245,0.21768214369466152,30
model_4,0.95,0.0,1.2999999999999998,3,0.015423320985643925,0.20671670346657162,30
model_4,0.95,0.0,1.2999999999999998,4,0.015029837309182652,0.19630363229069242,30
model_4,0.95,0.0,1.2999999999999998,5,0.014646392288065729,0.18641510533158703,30
model_4,0.95,0.0,1.2999999999999998,6,0.014272729813572279,0.17702469939184284,30
model_4,0.95,0.0,1.2999999999999998,7,0.013908600310891816,0.1681073223064736,30
model_4,0.95,0.0,1.2999999999999998,8,0.01355376057242984,0.15963914589398137,30
model_4,0.95,0.0,1.2999999999999998,9,0.013207973595365663,0.15159754228491737,30
model_4,0.95,0.0,1.2999999999999998,10,0.012871008423354669,0.1439610234578044,30
model_4,0.95,0.0,1.2999999999999998,11,0.012542639992269025,0.13670918382085434,30
model_4,0.95,0.0,1.2999999999999998,12,0.012222648979874061,0.1298226456860533,30
model_4,0.95,0.0,1.2999999999999998,13,0.011910821659339542,0.12328300748991486,30
model_4,0.95,0.0,1.2999999999999998,14,0.011606949756488355,0.11707279462254234,30
model_4,0.95,0.0,1.2999999999999998,15,0.011310830310687104,0.11117541273360969,30
model_4,0.95,0.0,1.2999999999999998,16,0.011022265539285252,0.10557510339048962,30
model_4,0.95,0.0,1.2999999999999998,17,0.010741062705513766,0.10025690197004299,30
model_4,0.95,0.0,1.2999999999999998,18,0.010467033989752714,0.09520659767155157,30
model_4,0.95,0.0,1.2999999999999998,19,0.01019999636408394,0.09041069554394494,30
model_4,0.95,0.0,1.2999999999999998,20,0.009939771470044092,0.08585638042585346,30
model_4,0.95,0.0,1.65,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.0,1.65,1,0.015909397471733446,0.219951658356917,30
model_4,0.95,0.0,1.65,2,0.0151865356748159,0.20041822238233434,30
model_4,0.95,0.0,1.65,3,0.014496517936158335,0.18261950904555044,30
model_4,0.95,0.0,1.65,4,0.013837851948147356,0.16640146134225703,30
model_4,0.95,0.0,1.65,5,0.01320911320788465,0.15162370374094114,30
model_4,0.95,0.0,1.65,6,0.01260894193640165,0.13815832716057116,30
model_4,0.95,0.0,1.65,7,0.012036040137853322,0.12588878185181404,30
model_4,0.95,0.0,1.65,8,0.011489168792330761,0.11470886859910145,30
model_4,0.95,0.0,1.65,9,0.010967145176221549,0.10452181951188141,30
model_4,0.95,0.0,1.65,10,0.01046884030432277,0.09523946044883136,30
model_4,0.95,0.0,1.65,11,0.009993176488174431,0.08678144782538373,30
model_4,0.95,0.0,1.65,12,0.009539125005332893,0.0790745731987419,30
model_4,0.95,0.0,1.65,13,0.009105703874543522,0.07205212961121212,30
model_4,0.95,0.0,1.65,14,0.008691975732000966,0.06565333420722792,30
model_4,0.95,0.0,1.65,15,0.008297045804103852,0.05982280212652066,30
model_4,0.95,0.0,1.65,16,0.007920059972320021,0.05451006711971151,30
model_4,0.95,0.0,1.65,17,0.007560202925976318,0.049669144737006475,30
model_4,0.95,0.0,1.65,18,0.007216696398979164,0.0452581343091686,30
model_4,0.95,0.0,1.65,19,0.006888797486651214,0.041238856275707905,30
model_4,0.95,0.0,1.65,20,0.00657579703904479,0.03757652172117862,30
model_4,0.95,0.0,2.0,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.0,2.0,1,0.01558242938030835,0.211003719585906,30
model_4,0.95,0.0,2.0,2,0.014568726323537813,0.1844433266337348,30
model_4,0.95,0.0,2.0,3,0.013620968945854042,0.16122626087578656,30
model_4,0.95,0.0,2.0,4,0.012734867201408614,0.1409316762519988,30
model_4,0.95,0.0,2.0,5,0.011906410130013294,0.12319170129796822,30
model_4,0.95,0.0,2.0,6,0.011131847701435188,0.10768477089246704,30
model_4,0.95,0.0,2.0,7,0.010407673840797707,0.09412979738071336,30
model_4,0.95,0.0,2.0,8,0.009730610558250767,0.08228107541578078,30
model_4,0.95,0.0,2.0,9,0.009097593111073521,0.07192382816033314,30
model_4,0.95,0.0,2.0,10,0.008505756131044977,0.06287031411654334,30
model_4,0.95,0.0,2.0,11,0.00795242065428798,0.054956424014326564,30
model_4,0.95,0.0,2.0,12,0.007435081994876883,0.04803870607110151,30
model_4,0.95,0.0,2.0,13,0.006951398407318265,0.041991765701205136,30
model_4,0.95,0.0,2.0,14,0.006499180486585486,0.036705992540578776,30
model_4,0.95,0.0,2.0,15,0.006076381257725802,0.032085573585450756,30
model_4,0.95,0.0,2.0,16,0.005681086910180494,0.028046756430009957,30
model_4,0.95,0.0,2.0,17,0.005311508134876887,0.024516331121504368,30
model_4,0.95,0.0,2.0,18,0.0049659720248791455,0.021430303113985798,30
model_4,0.95,0.0,2.0,19,0.004642914502935956,0.018732733265887154,30
model_4,0.95,0.0,2.0,20,0.004340873241648556,0.016374723854552554,30
model_4,0.95,0.20000000000000007,0.6,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.20000000000000007,0.6,1,0.05316744422664391,0.2418808678300384,30
model_4,0.95,0.20000000000000007,0.6,2,0.09283849896049239,0.24107661768938632,30
model_4,0.95,0.20000000000000007,0.6,3,0.1277954424310996,0.24041814238100287,30
model_4,0.95,0.20000000000000007,0.6,4,0.1576172663881183,0.24003742681231996,30
model_4,0.95,0.20000000000000007,0.6,5,0.18292706233937867,0.23983733228475787,30
model_4,0.95,0.20000000000000007,0.6,6,0.20440375410520448,0.23972553883950556,30
model_4,0.95,0.20000000000000007,0.6,7,0.22264385878855478,0.2396389034659572,30
model_4,0.95,0.20000000000000007,0.6,8,0.23815409613196284,0.23953799894650385,30
model_4,0.95,0.20000000000000007,0.6,9,0.2513622939757914,0.23939989966134298,30
model_4,0.95,0.20000000000000007,0.6,10,0.26262926864843117,0.23921267715921143,30
model_4,0.95,0.20000000000000007,0.6,11,0.2722592604712903,0.2389715390611767,30
model_4,0.95,0.20000000000000007,0.6,12,0.28050879661818107,0.23867618321336323,30
model_4,0.95,0.20000000000000007,0.6,13,0.28759417318672015,0.23832900803786894,30
model_4,0.95,0.20000000000000007,0.6,14,0.2936977648686964,0.23793391808311848,30
model_4,0.95,0.20000000000000007,0.6,15,0.29897334502548634,0.23749554042323287,30
model_4,0.95,0.20000000000000007,0.6,16,0.30355057130917407,0.23701872271378635,30
model_4,0.95,0.20000000000000007,0.6,17,0.30753876774157163,0.23650822272678002,30
model_4,0.95,0.20000000000000007,0.6,18,0.3110301136208606,0.2359685266591737,30
model_4,0.95,0.20000000000000007,0.6,19,0.3141023323008225,0.23540375280921838,30
model_4,0.95,0.20000000000000007,0.6,20,0.31682095828622053,0.23481761074486215,30
model_4,0.95,0.20000000000000007,0.95,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.20000000000000007,0.95,1,0.04194390740234337,0.23710222832561473,30
model_4,0.95,0.20000000000000007,0.95,2,0.06890383640867608,0.23232937227779096,30
model_4,0.95,0.20000000000000007,0.95,3,0.09308859771429781,0.22760720949411653,30
model_4,0.95,0.20000000000000007,0.95,4,0.11425838346256996,0.22299963862442512,30
model_4,0.95,0.20000000000000007,0.95,5,0.13278331061381357,0.218484410007346,30
model_4,0.95,0.20000000000000007,0.95,6,0.14906655479250094,0.2140393549396018,30
model_4,0.95,0.20000000000000007,0.95,7,0.1634609682637601,0.20965149051754364,30
model_4,0.95,0.20000000000000007,0.95,8,0.17626456176288244,0.20531495798718274,30
model_4,0.95,0.20000000000000007,0.95,9,0.18772737097443296,0.20102839471699926,30
model_4,0.95,0.20000000000000007,0.95,10,0.19805893337502492,0.19679302558835712,30
model_4,0.95,0.20000000000000007,0.95,11,0.20743482459375975,0.19261140706375882,30
model_4,0.95,0.20000000000000007,0.95,12,0.21600217360052903,0.18848663263555226,30
model_4,0.95,0.20000000000000007,0.95,13,0.2238842863993702,0.18442184796841468,30
model_4,0.95,0.20000000000000007,0.95,14,0.23118451812147905,0.18041997001055007,30
model_4,0.95,0.20000000000000007,0.95,15,0.23798951531855517,0.17648353838530723,30
model_4,0.95,0.20000000000000007,0.95,16,0.24437193098688542,0.17261465088986946,30
model_4,0.95,0.20000000000000007,0.95,17,0.2503926981595627,0.16881495095372356,30
model_4,0.95,0.20000000000000007,0.95,18,0.25610293389187283,0.16508564579566337,30
model_4,0.95,0.20000000000000007,0.95,19,0.261545533753269,0.1614275413937808,30
model_4,0.95,0.20000000000000007,0.95,20,0.26675650714910815,0.15784108536035,30
model_4,0.95,0.20000000000000007,1.2999999999999998,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.20000000000000007,1.2999999999999998,1,0.03753965307650913,0.22892401276207208,30
model_4,0.95,0.20000000000000007,1.2999999999999998,2,0.059061067697860674,0.21680065973328475,30
model_4,0.95,0.20000000000000007,1.2999999999999998,3,0.07868674643755635,0.20522107766607678,30
model_4,0.95,0.20000000000000007,1.2999999999999998,4,0.09628204575156603,0.19420404895942575,30
model_4,0.95,0.20000000000000007,1.2999999999999998,5,0.11209743131904176,0.1837292311377686,30
model_4,0.95,0.20000000000000007,1.2999999999999998,6,0.12640479778389063,0.17377366148106257,30
model_4,0.95,0.20000000000000007,1.2999999999999998,7,0.13943933894467223,0.164316312501666,30
model_4,0.95,0.20000000000000007,1.2999999999999998,8,0.15139628579881279,0.15533762632836046,30
model_4,0.95,0.20000000000000007,1.2999999999999998,9,0.1624364057048582,0.14681877938983665,30
model_4,0.95,0.20000000000000007,1.2999999999999998,10,0.17269199006512878,0.1387412565149567,30
model_4,0.95,0.20000000000000007,1.2999999999999998,11,0.18227201261606765,0.13108667706645344,30
model_4,0.95,0.20000000000000007,1.2999999999999998,12,0.1912663864168458,0.12383676934718622,30
model_4,0.95,0.20000000000000007,1.2999999999999998,13,0.19974944526577704,0.11697342053689012,30
model_4,0.95,0.20000000000000007,1.2999999999999998,14,0.2077827855618455,0.11047875828564915,30
model_4,0.95,0.20000000000000007,1.2999999999999998,15,0.21541758543016476,0.10433523917702296,30
model_4,0.95,0.20000000000000007,1.2999999999999998,16,0.2226964973361091,0.09852573096789247,30
model_4,0.95,0.20000000000000007,1.2999999999999998,17,0.22965519278404115,0.0930335824581047,30
model_4,0.95,0.20000000000000007,1.2999999999999998,18,0.23632362320204578,0.08784267885314097,30
model_4,0.95,0.20000000000000007,1.2999999999999998,19,0.24272704928764424,0.08293748270187724,30
model_4,0.95,0.20000000000000007,1.2999999999999998,20,0.24888688145007565,0.0783030616302811,30
model_4,0.95,0.20000000000000007,1.65,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.20000000000000007,1.65,1,0.03499755048323182,0.21958228877057576,30
model_4,0.95,0.20000000000000007,1.65,2,0.053242233343084686,0.19957034364770165,30
model_4,0.95,0.20000000000000007,1.65,3,0.06996255775476443,0.18129703384741389,30
model_4,0.95,0.20000000000000007,1.65,4,0.08509847716176125,0.16464150024863738,30
model_4,0.95,0.20000000000000007,1.65,5,0.09883426946518174,0.14947316408017722,30
model_4,0.95,0.20000000000000007,1.65,6,0.11136769924175416,0.1356678842594631,30
model_4,0.95,0.20000000000000007,1.65,7,0.12286896850331155,0.12311026744227214,30
model_4,0.95,0.20000000000000007,1.65,8,0.13347830320522666,0.11169344870779258,30
model_4,0.95,0.20000000000000007,1.65,9,0.14331041232188102,0.10131859535449456,30
model_4,0.95,0.20000000000000007,1.65,10,0.1524593562632525,0.0918944516672269,30
model_4,0.95,0.20000000000000007,1.65,11,0.16100267598669102,0.0833369237454052,30
model_4,0.95,0.20000000000000007,1.65,12,0.16900471473653128,0.07556867789970019,30
model_4,0.95,0.20000000000000007,1.65,13,0.17651925601504526,0.06851873934180568,30
model_4,0.95,0.20000000000000007,1.65,14,0.18359161254599796,0.06212208877375979,30
model_4,0.95,0.20000000000000007,1.65,15,0.19026028023453045,0.05631925986205977,30
model_4,0.95,0.20000000000000007,1.65,16,0.19655824857316642,0.05105594241625768,30
model_4,0.95,0.20000000000000007,1.65,17,0.20251403989106942,0.046282596108532754,30
model_4,0.95,0.20000000000000007,1.65,18,0.20815253457352184,0.0419540787964038,30
model_4,0.95,0.20000000000000007,1.65,19,0.2134956272969493,0.038029292487581925,30
model_4,0.95,0.20000000000000007,1.65,20,0.2185627497957075,0.03447084897802536,30
model_4,0.95,0.20000000000000007,2.0,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.20000000000000007,2.0,1,0.033019301737067006,0.2106731932023008,30
model_4,0.95,0.20000000000000007,2.0,2,0.048794805620861456,0.1837600348068275,30
model_4,0.95,0.20000000000000007,2.0,3,0.06318743578498215,0.1602251449750796,30
model_4,0.95,0.20000000000000007,2.0,4,0.07619521554441108,0.13966529852600051,30
model_4,0.95,0.20000000000000007,2.0,5,0.08797022547146209,0.12171549724437852,30
model_4,0.95,0.20000000000000007,2.0,6,0.09867161645168829,0.1060518898590449,30
model_4,0.95,0.20000000000000007,2.0,7,0.10843708315901811,0.09238881575539526,30
model_4,0.95,0.20000000000000007,2.0,8,0.11738115605841944,0.08047489215797114,30
model_4,0.95,0.20000000000000007,2.0,9,0.1255987190974616,0.07008924888427313,30
model_4,0.95,0.20000000000000007,2.0,10,0.13316886438773365,0.06103808879336093,30
model_4,0.95,0.20000000000000007,2.0,11,0.14015813035919408,0.053151577544592904,30
model_4,0.95,0.20000000000000007,2.0,12,0.14662306058156216,0.04628104202404788,30
model_4,0.95,0.20000000000000007,2.0,13,0.15261219412858107,0.04029645609954943,30
model_4,0.95,0.20000000000000007,2.0,14,0.15816760982409878,0.03508419316888558,30
model_4,0.95,0.20000000000000007,2.0,15,0.16332612657235163,0.03054502503201555,30
model_4,0.95,0.20000000000000007,2.0,16,0.16812023976834234,0.0265923464862684,30
model_4,0.95,0.20000000000000007,2.0,17,0.17257885525051195,0.023150605167022293,30
model_4,0.95,0.20000000000000007,2.0,18,0.17672786776753838,0.020153916679715923,30
model_4,0.95,0.20000000000000007,2.0,19,0.18059061981235242,0.017544845962241047,30
model_4,0.95,0.20000000000000007,2.0,20,0.18418826819202605,0.015273336984285478,30
model_4,0.95,0.4,0.6,0,0.016666666666666666,0.24138888888888888,30
model_4,0.95,0.4,0.6,1,0.08305583427207987,0.24365654963426775,30
model_4,0.95,0.4,0.6,2,0.15496475376587238,0.2418517948355186,30
